sample_id,image_path,entropy_path,entropy_mean,label,family
cefea76dfdbb48cf,Bazzar_ransomware_dataset/exe/images/cefea76dfdbb48cf.png,Bazzar_ransomware_dataset/entropy/cefea76dfdbb48cf_entropy.npy,0.825359106063843,1,ALPHV
7e363b5f1ba37378,Bazzar_ransomware_dataset/exe/images/7e363b5f1ba37378.png,Bazzar_ransomware_dataset/exe/entropy/7e363b5f1ba37378_entropy.npy,0.805958330631256,1,ALPHV
3d7cf20ca6476e14,Bazzar_ransomware_dataset/exe/images/3d7cf20ca6476e14.png,Bazzar_ransomware_dataset/exe/entropy/3d7cf20ca6476e14_entropy.npy,0.825359225273132,1,ALPHV
101bd45ab673fd65,Bazzar_ransomware_dataset/exe/images/101bd45ab673fd65.png,Bazzar_ransomware_dataset/exe/entropy/101bd45ab673fd65_entropy.npy,0.750125288963318,1,Akira
d07b379369e9faea,Bazzar_ransomware_dataset/exe/images/d07b379369e9faea.png,Bazzar_ransomware_dataset/exe/entropy/d07b379369e9faea_entropy.npy,0.749734401702881,1,Akira
865930cd680f5196,Bazzar_ransomware_dataset/exe/images/865930cd680f5196.png,Bazzar_ransomware_dataset/exe/entropy/865930cd680f5196_entropy.npy,0.990997433662415,1,Akira
27009c0abd2709cd,Bazzar_ransomware_dataset/exe/images/27009c0abd2709cd.png,Bazzar_ransomware_dataset/exe/entropy/27009c0abd2709cd_entropy.npy,0.751369714736939,1,Akira
a3dd850d5c543003,Bazzar_ransomware_dataset/exe/images/a3dd850d5c543003.png,Bazzar_ransomware_dataset/exe/entropy/a3dd850d5c543003_entropy.npy,0.749541401863098,1,Akira
05b9f915afb91b36,Bazzar_ransomware_dataset/exe/images/05b9f915afb91b36.png,Bazzar_ransomware_dataset/exe/entropy/05b9f915afb91b36_entropy.npy,0.75011932849884,1,Akira
58e685695afc3a85,Bazzar_ransomware_dataset/exe/images/58e685695afc3a85.png,Bazzar_ransomware_dataset/exe/entropy/58e685695afc3a85_entropy.npy,0.749727129936218,1,Akira
9ca333b2e88ab35f,Bazzar_ransomware_dataset/exe/images/9ca333b2e88ab35f.png,Bazzar_ransomware_dataset/exe/entropy/9ca333b2e88ab35f_entropy.npy,0.751618623733521,1,Akira
88da2b1cee373d5f,Bazzar_ransomware_dataset/exe/images/88da2b1cee373d5f.png,Bazzar_ransomware_dataset/exe/entropy/88da2b1cee373d5f_entropy.npy,0.749726712703705,1,Akira
0c662d28268514fa,Bazzar_ransomware_dataset/exe/images/0c662d28268514fa.png,Bazzar_ransomware_dataset/exe/entropy/0c662d28268514fa_entropy.npy,0.749728679656982,1,Akira
43b0ac119ff957bb,Bazzar_ransomware_dataset/exe/images/43b0ac119ff957bb.png,Bazzar_ransomware_dataset/exe/entropy/43b0ac119ff957bb_entropy.npy,0.74974513053894,1,Akira
4f16317dba9b983b,Bazzar_ransomware_dataset/exe/images/4f16317dba9b983b.png,Bazzar_ransomware_dataset/exe/entropy/4f16317dba9b983b_entropy.npy,0.749545454978943,1,Akira
339c41d27e2bf615,Bazzar_ransomware_dataset/exe/images/339c41d27e2bf615.png,Bazzar_ransomware_dataset/exe/entropy/339c41d27e2bf615_entropy.npy,0.987590193748474,1,Akira
aa1f4e8e7066b57f,Bazzar_ransomware_dataset/exe/images/aa1f4e8e7066b57f.png,Bazzar_ransomware_dataset/exe/entropy/aa1f4e8e7066b57f_entropy.npy,0.749690711498261,1,Akira
2a9257c6c74e37d0,Bazzar_ransomware_dataset/exe/images/2a9257c6c74e37d0.png,Bazzar_ransomware_dataset/exe/entropy/2a9257c6c74e37d0_entropy.npy,0.750580906867981,1,Akira
25a6758df930b32e,Bazzar_ransomware_dataset/exe/images/25a6758df930b32e.png,Bazzar_ransomware_dataset/exe/entropy/25a6758df930b32e_entropy.npy,0.738568425178528,1,Akira
369336e9f7b6e5d6,Bazzar_ransomware_dataset/exe/images/369336e9f7b6e5d6.png,Bazzar_ransomware_dataset/exe/entropy/369336e9f7b6e5d6_entropy.npy,0.749552845954895,1,Akira
149a736ef944f0bd,Bazzar_ransomware_dataset/exe/images/149a736ef944f0bd.png,Bazzar_ransomware_dataset/exe/entropy/149a736ef944f0bd_entropy.npy,0.987634181976318,1,Akira
78ffecf887f745fb,Bazzar_ransomware_dataset/exe/images/78ffecf887f745fb.png,Bazzar_ransomware_dataset/exe/entropy/78ffecf887f745fb_entropy.npy,0.749991238117218,1,Akira
02b49fd8781580e1,Bazzar_ransomware_dataset/exe/images/02b49fd8781580e1.png,Bazzar_ransomware_dataset/exe/entropy/02b49fd8781580e1_entropy.npy,0.749543428421021,1,Akira
a091fb15074d114b,Bazzar_ransomware_dataset/exe/images/a091fb15074d114b.png,Bazzar_ransomware_dataset/exe/entropy/a091fb15074d114b_entropy.npy,0.75008761882782,1,Akira
b9c1e8700e39c676,Bazzar_ransomware_dataset/exe/images/b9c1e8700e39c676.png,Bazzar_ransomware_dataset/exe/entropy/b9c1e8700e39c676_entropy.npy,0.750083386898041,1,Akira
74fbb7885ee48602,Bazzar_ransomware_dataset/exe/images/74fbb7885ee48602.png,Bazzar_ransomware_dataset/exe/entropy/74fbb7885ee48602_entropy.npy,0.749745011329651,1,Akira
0ab9e88f2135f7fb,Bazzar_ransomware_dataset/exe/images/0ab9e88f2135f7fb.png,Bazzar_ransomware_dataset/exe/entropy/0ab9e88f2135f7fb_entropy.npy,0.749997794628143,1,Akira
aff2e319a47193ab,Bazzar_ransomware_dataset/exe/images/aff2e319a47193ab.png,Bazzar_ransomware_dataset/exe/entropy/aff2e319a47193ab_entropy.npy,0.749536275863647,1,Akira
a2b8123e81638843,Bazzar_ransomware_dataset/exe/images/a2b8123e81638843.png,Bazzar_ransomware_dataset/exe/entropy/a2b8123e81638843_entropy.npy,0.749531626701355,1,Akira
a5806174261004a0,Bazzar_ransomware_dataset/exe/images/a5806174261004a0.png,Bazzar_ransomware_dataset/exe/entropy/a5806174261004a0_entropy.npy,0.749701261520386,1,Akira
049a593fd540d788,Bazzar_ransomware_dataset/exe/images/049a593fd540d788.png,Bazzar_ransomware_dataset/exe/entropy/049a593fd540d788_entropy.npy,0.750130355358124,1,Akira
7142bff8d40f56b9,Bazzar_ransomware_dataset/exe/images/7142bff8d40f56b9.png,Bazzar_ransomware_dataset/exe/entropy/7142bff8d40f56b9_entropy.npy,0.749542832374573,1,Akira
988776358d0e45a4,Bazzar_ransomware_dataset/exe/images/988776358d0e45a4.png,Bazzar_ransomware_dataset/exe/entropy/988776358d0e45a4_entropy.npy,0.749737024307251,1,Akira
c4a2ab36c207f3e4,Bazzar_ransomware_dataset/exe/images/c4a2ab36c207f3e4.png,Bazzar_ransomware_dataset/exe/entropy/c4a2ab36c207f3e4_entropy.npy,0.750077486038208,1,Akira
bd3a93a17a89ea67,Bazzar_ransomware_dataset/exe/images/bd3a93a17a89ea67.png,Bazzar_ransomware_dataset/exe/entropy/bd3a93a17a89ea67_entropy.npy,0.749997913837433,1,Akira
87b4020bcd3fad1f,Bazzar_ransomware_dataset/exe/images/87b4020bcd3fad1f.png,Bazzar_ransomware_dataset/exe/entropy/87b4020bcd3fad1f_entropy.npy,0.749725759029388,1,Akira
20c8003ce867f220,Bazzar_ransomware_dataset/exe/images/20c8003ce867f220.png,Bazzar_ransomware_dataset/exe/entropy/20c8003ce867f220_entropy.npy,0.750082612037659,1,Akira
ae1c7bce774a02f8,Bazzar_ransomware_dataset/exe/images/ae1c7bce774a02f8.png,Bazzar_ransomware_dataset/exe/entropy/ae1c7bce774a02f8_entropy.npy,0.749993443489075,1,Akira
e10cae894e8873c7,Bazzar_ransomware_dataset/exe/images/e10cae894e8873c7.png,Bazzar_ransomware_dataset/exe/entropy/e10cae894e8873c7_entropy.npy,0.749737203121185,1,Akira
