sample_id,image_path,entropy_path,entropy_mean,label,family
d62ee0df245d8baf,net_benign_dataset/softonicnet/images/d62ee0df245d8baf_1.png,net_benign_dataset/softonicnet/entropy/d62ee0df245d8baf_1_entropy.npy,0.6337189078330994,0,benign
6fb4817410d15e85,net_benign_dataset/softonicnet/images/6fb4817410d15e85_2.png,net_benign_dataset/softonicnet/entropy/6fb4817410d15e85_2_entropy.npy,0.6598062515258789,0,benign
b98b1aa0dc9137b8,net_benign_dataset/softonicnet/images/b98b1aa0dc9137b8_3.png,net_benign_dataset/softonicnet/entropy/b98b1aa0dc9137b8_3_entropy.npy,0.7615965604782104,0,benign
5e36805b660093ca,net_benign_dataset/softonicnet/images/5e36805b660093ca_4.png,net_benign_dataset/softonicnet/entropy/5e36805b660093ca_4_entropy.npy,0.5006691217422485,0,benign
5a30584e02e1eb9b,net_benign_dataset/softonicnet/images/5a30584e02e1eb9b_5.png,net_benign_dataset/softonicnet/entropy/5a30584e02e1eb9b_5_entropy.npy,0.49388614296913147,0,benign
1318621c92773f8e,net_benign_dataset/softonicnet/images/1318621c92773f8e_6.png,net_benign_dataset/softonicnet/entropy/1318621c92773f8e_6_entropy.npy,0.7366074919700623,0,benign
570a37443a35a45d,net_benign_dataset/softonicnet/images/570a37443a35a45d_7.png,net_benign_dataset/softonicnet/entropy/570a37443a35a45d_7_entropy.npy,0.7676104307174683,0,benign
c154ec2d62ecbdab,net_benign_dataset/softonicnet/images/c154ec2d62ecbdab_8.png,net_benign_dataset/softonicnet/entropy/c154ec2d62ecbdab_8_entropy.npy,0.6844121217727661,0,benign
095d77f3b46a708d,net_benign_dataset/softonicnet/images/095d77f3b46a708d_9.png,net_benign_dataset/softonicnet/entropy/095d77f3b46a708d_9_entropy.npy,0.6481736302375793,0,benign
621889f502b99664,net_benign_dataset/softonicnet/images/621889f502b99664_10.png,net_benign_dataset/softonicnet/entropy/621889f502b99664_10_entropy.npy,0.6835070252418518,0,benign
d5818d8726b0d339,net_benign_dataset/softonicnet/images/d5818d8726b0d339_11.png,net_benign_dataset/softonicnet/entropy/d5818d8726b0d339_11_entropy.npy,0.45827457308769226,0,benign
bc61ec5f66766953,net_benign_dataset/softonicnet/images/bc61ec5f66766953_12.png,net_benign_dataset/softonicnet/entropy/bc61ec5f66766953_12_entropy.npy,0.7555077075958252,0,benign
4e5d7c2daff6c91a,net_benign_dataset/softonicnet/images/4e5d7c2daff6c91a_13.png,net_benign_dataset/softonicnet/entropy/4e5d7c2daff6c91a_13_entropy.npy,0.37483930587768555,0,benign
5b60fea9a1ba5cde,net_benign_dataset/softonicnet/images/5b60fea9a1ba5cde_14.png,net_benign_dataset/softonicnet/entropy/5b60fea9a1ba5cde_14_entropy.npy,0.6151314377784729,0,benign
a82c8aeeb46a047b,net_benign_dataset/softonicnet/images/a82c8aeeb46a047b_15.png,net_benign_dataset/softonicnet/entropy/a82c8aeeb46a047b_15_entropy.npy,0.7359274625778198,0,benign
108b037f098b96b2,net_benign_dataset/softonicnet/images/108b037f098b96b2_16.png,net_benign_dataset/softonicnet/entropy/108b037f098b96b2_16_entropy.npy,0.5878595113754272,0,benign
949aa7d3b69c7f10,net_benign_dataset/softonicnet/images/949aa7d3b69c7f10_17.png,net_benign_dataset/softonicnet/entropy/949aa7d3b69c7f10_17_entropy.npy,0.9276329874992371,0,benign
6c7520ab79c6578f,net_benign_dataset/softonicnet/images/6c7520ab79c6578f_18.png,net_benign_dataset/softonicnet/entropy/6c7520ab79c6578f_18_entropy.npy,0.6739925146102905,0,benign
7fd4f65e0d293445,net_benign_dataset/softonicnet/images/7fd4f65e0d293445_19.png,net_benign_dataset/softonicnet/entropy/7fd4f65e0d293445_19_entropy.npy,0.7572734355926514,0,benign
fedfba981c138234,net_benign_dataset/softonicnet/images/fedfba981c138234_20.png,net_benign_dataset/softonicnet/entropy/fedfba981c138234_20_entropy.npy,0.7669327855110168,0,benign
1f23fb06e199ab00,net_benign_dataset/softonicnet/images/1f23fb06e199ab00_21.png,net_benign_dataset/softonicnet/entropy/1f23fb06e199ab00_21_entropy.npy,0.6261599063873291,0,benign
42aede724a1a8ed6,net_benign_dataset/softonicnet/images/42aede724a1a8ed6_22.png,net_benign_dataset/softonicnet/entropy/42aede724a1a8ed6_22_entropy.npy,0.9984779357910156,0,benign
8157aff0ce3a8ca7,net_benign_dataset/softonicnet/images/8157aff0ce3a8ca7_23.png,net_benign_dataset/softonicnet/entropy/8157aff0ce3a8ca7_23_entropy.npy,0.4827948808670044,0,benign
3da5b7a950c8c5f3,net_benign_dataset/softonicnet/images/3da5b7a950c8c5f3_24.png,net_benign_dataset/softonicnet/entropy/3da5b7a950c8c5f3_24_entropy.npy,0.5318120121955872,0,benign
edfef5e4077dbf82,net_benign_dataset/softonicnet/images/edfef5e4077dbf82_25.png,net_benign_dataset/softonicnet/entropy/edfef5e4077dbf82_25_entropy.npy,0.6448249816894531,0,benign
5d536d2cefee1dcc,net_benign_dataset/softonicnet/images/5d536d2cefee1dcc_26.png,net_benign_dataset/softonicnet/entropy/5d536d2cefee1dcc_26_entropy.npy,0.7040479779243469,0,benign
5c79be402e002592,net_benign_dataset/softonicnet/images/5c79be402e002592_27.png,net_benign_dataset/softonicnet/entropy/5c79be402e002592_27_entropy.npy,0.8589307069778442,0,benign
a932032938a6a61a,net_benign_dataset/softonicnet/images/a932032938a6a61a_28.png,net_benign_dataset/softonicnet/entropy/a932032938a6a61a_28_entropy.npy,0.529573917388916,0,benign
3dcc98495f8de299,net_benign_dataset/softonicnet/images/3dcc98495f8de299_29.png,net_benign_dataset/softonicnet/entropy/3dcc98495f8de299_29_entropy.npy,0.8300724029541016,0,benign
a9b8a51a99b4c630,net_benign_dataset/softonicnet/images/a9b8a51a99b4c630_30.png,net_benign_dataset/softonicnet/entropy/a9b8a51a99b4c630_30_entropy.npy,0.7032216787338257,0,benign
a3ae7fef9723c756,net_benign_dataset/softonicnet/images/a3ae7fef9723c756_31.png,net_benign_dataset/softonicnet/entropy/a3ae7fef9723c756_31_entropy.npy,0.6480268239974976,0,benign
6c3bf1d2dc12f550,net_benign_dataset/softonicnet/images/6c3bf1d2dc12f550_32.png,net_benign_dataset/softonicnet/entropy/6c3bf1d2dc12f550_32_entropy.npy,0.9010796546936035,0,benign
5ae67ce43091547e,net_benign_dataset/softonicnet/images/5ae67ce43091547e_33.png,net_benign_dataset/softonicnet/entropy/5ae67ce43091547e_33_entropy.npy,0.6234214901924133,0,benign
4a48fb3b4edfa445,net_benign_dataset/softonicnet/images/4a48fb3b4edfa445_34.png,net_benign_dataset/softonicnet/entropy/4a48fb3b4edfa445_34_entropy.npy,0.8587868809700012,0,benign
1fa61b5a8d485cc3,net_benign_dataset/softonicnet/images/1fa61b5a8d485cc3_35.png,net_benign_dataset/softonicnet/entropy/1fa61b5a8d485cc3_35_entropy.npy,0.6436032056808472,0,benign
eb3aafbe4c6f3a70,net_benign_dataset/softonicnet/images/eb3aafbe4c6f3a70_36.png,net_benign_dataset/softonicnet/entropy/eb3aafbe4c6f3a70_36_entropy.npy,0.7036972641944885,0,benign
c2f7cb03f8ceb63a,net_benign_dataset/softonicnet/images/c2f7cb03f8ceb63a_37.png,net_benign_dataset/softonicnet/entropy/c2f7cb03f8ceb63a_37_entropy.npy,0.6559621095657349,0,benign
3e7d23a45986e600,net_benign_dataset/softonicnet/images/3e7d23a45986e600_38.png,net_benign_dataset/softonicnet/entropy/3e7d23a45986e600_38_entropy.npy,0.5480327606201172,0,benign
